FVAAL,DFAL,FGSM-No-Adv,DFAL-No-Adv,DFAL+FV-Adv,DFAL+FGSM-Adv,BADGE+FV-Adv,BADGE+FGSM-Adv,BADGE,Random+FV-Adv,Random+FGSM-Adv,Random
0.4751000106334686,0.3210000097751617,0.385699987411499,0.3876999914646148,0.367000013589859,0.4972000122070312,0.6531999707221985,0.5792999863624573,0.5461999773979187,0.5867000222206116,0.5947999954223633,0.5598000288009644
0.5655999779701233,0.5277000069618225,0.4404000043869018,0.4614999890327453,0.590499997138977,0.682699978351593,0.7016000151634216,0.6711000204086304,0.6132000088691711,0.6662999987602234,0.7009000182151794,0.5879999995231628
0.6747000217437744,0.6776999831199646,0.4769999980926513,0.5878000259399414,0.6820999979972839,0.7208999991416931,0.7310000061988831,0.7170000076293945,0.6779000163078308,0.7102000117301941,0.7322999835014343,0.6204000115394592
0.7300999760627747,0.7200999855995178,0.5461999773979187,0.5891000032424927,0.7171000242233276,0.7353000044822693,0.7473000288009644,0.7343000173568726,0.6940000057220459,0.7166000008583069,0.7455000281333923,0.6567999720573425
0.7530999779701233,0.739300012588501,0.5849999785423279,0.666700005531311,0.7166000008583069,0.7441999912261963,0.7623000144958496,0.7475000023841858,0.7153000235557556,0.7379999756813049,0.7534000277519226,0.6826000213623047
0.7754999995231628,0.786300003528595,0.7329000234603882,0.7318000197410583,0.7364000082015991,0.7519000172615051,0.7591000199317932,0.7678999900817871,0.7063999772071838,0.7513999938964844,0.7588000297546387,0.7196999788284302
0.770799994468689,0.7833999991416931,0.7495999932289124,0.7372000217437744,0.7487000226974487,0.7703999876976013,0.7681000232696533,0.7767999768257141,0.7307000160217285,0.7609000205993652,0.7652999758720398,0.7340999841690063
0.7836999893188477,0.777999997138977,0.751800000667572,0.7580999732017517,0.7541999816894531,0.7896999716758728,0.7713000178337097,0.784500002861023,0.7458000183105469,0.7667999863624573,0.7723000049591064,0.7412999868392944
0.7950999736785889,0.7975999712944031,0.7512000203132629,0.733299970626831,0.7681999802589417,0.781499981880188,0.7821999788284302,0.7954999804496765,0.7218000292778015,0.770799994468689,0.7754999995231628,0.7304999828338623
0.8004000186920166,0.7906000018119812,0.771399974822998,0.7748000025749207,0.7759000062942505,0.7860999703407288,0.7904000282287598,0.7922000288963318,0.7441999912261963,0.7699999809265137,0.774399995803833,0.7508000135421753
0.8008000254631042,0.7919999957084656,0.7738000154495239,0.7785999774932861,0.7867000102996826,0.7756999731063843,0.786300003528595,0.7904999852180481,0.7457000017166138,0.786300003528595,0.7882000207901001,0.7652999758720398
0.8084999918937683,0.791100025177002,0.7843000292778015,0.7846999764442444,0.7883999943733215,0.7908999919891357,0.8012999892234802,0.7982000112533569,0.7512000203132629,0.7940999865531921,0.7843000292778015,0.7526000142097473
0.8105999827384949,0.8047000169754028,0.7621999979019165,0.7653999924659729,0.794700026512146,0.7990999817848206,0.8027999997138977,0.7957000136375427,0.7312999963760376,0.7904000282287598,0.791700005531311,0.7735999822616577
0.8080999851226807,0.7968999743461609,0.7804999947547913,0.7681999802589417,0.7989000082015991,0.7854999899864197,0.8008000254631042,0.8016999959945679,0.767799973487854,0.7943000197410583,0.7858999967575073,0.7581999897956848
0.8075000047683716,0.8065000176429749,0.7918000221252441,0.7940000295639038,0.8009999990463257,0.8076000213623047,0.8066999912261963,0.8029000163078308,0.7688000202178955,0.7900999784469604,0.7921000123023987,0.743399977684021
0.8181999921798706,0.8129000067710876,0.7936999797821045,0.7947999835014343,0.805899977684021,0.8061000108718872,0.8141000270843506,0.8057000041007996,0.7849000096321106,0.8012999892234802,0.7950000166893005,0.7491000294685364
0.8180000185966492,0.8090999722480774,0.7843000292778015,0.7954000234603882,0.8155999779701233,0.798799991607666,0.8048999905586243,0.8058000206947327,0.78329998254776,0.7976999878883362,0.79830002784729,0.7788000106811523
0.8156999945640564,0.7979999780654907,0.7937999963760376,0.7753999829292297,0.8077999949455261,0.8043000102043152,0.8136000037193298,0.8046000003814697,0.7791000008583069,0.8014000058174133,0.7961999773979187,0.7698000073432922
0.8156999945640564,0.8136000037193298,0.7849000096321106,0.7809000015258789,0.8158000111579895,0.8116000294685364,0.8144999742507935,0.8119000196456909,0.7667999863624573,0.8046000003814697,0.7980999946594238,0.7892000079154968
0.8234000205993652,0.8147000074386597,0.8015999794006348,0.8041999936103821,0.8166999816894531,0.8011000156402588,0.8131999969482422,0.8095999956130981,0.7818999886512756,0.8019000291824341,0.7897999882698059,0.7806000113487244
