FVAAL,DFAL,FGSM-No-Adv,DFAL-No-Adv,DFAL+FV-Adv,DFAL+FGSM-Adv,BADGE+FV-Adv,BADGE+FGSM-Adv,BADGE,Random+FV-Adv,Random+FGSM-Adv,Random
0.6144999861717224,0.4487999975681305,0.3582000136375427,0.4386999905109405,0.5016999840736389,0.5565999746322632,0.6291999816894531,0.6007999777793884,0.4350000023841858,0.6254000067710876,0.6535999774932861,0.4812999963760376
0.7631999850273132,0.6919999718666077,0.6176999807357788,0.6191999912261963,0.7077999711036682,0.744700014591217,0.7752000093460083,0.7576000094413757,0.5386000275611877,0.7124000191688538,0.7767000198364258,0.5533000230789185
0.8256000280380249,0.779699981212616,0.6786999702453613,0.7580999732017517,0.7803000211715698,0.800599992275238,0.8191999793052673,0.809499979019165,0.692300021648407,0.7533000111579895,0.8111000061035156,0.7038000226020813
0.8393999934196472,0.8162999749183655,0.7562000155448914,0.7857999801635742,0.8118000030517578,0.8422999978065491,0.8393999934196472,0.8409000039100647,0.7505999803543091,0.8016999959945679,0.8255000114440918,0.7544999718666077
0.8546000123023987,0.8176000118255615,0.7947999835014343,0.8101999759674072,0.8364999890327454,0.864300012588501,0.8478999733924866,0.8539999723434448,0.7876999974250793,0.8069999814033508,0.8371000289916992,0.7854999899864197
0.8578000068664551,0.8495000004768372,0.8312000036239624,0.8395000100135803,0.8517000079154968,0.8810999989509583,0.8572999835014343,0.8619999885559082,0.8076000213623047,0.8220000267028809,0.8439000248908997,0.8014000058174133
0.8711000084877014,0.8572999835014343,0.8485999703407288,0.8475000262260437,0.8568000197410583,0.8826000094413757,0.8690000176429749,0.8697999715805054,0.8324999809265137,0.835099995136261,0.8528000116348267,0.8131999969482422
0.8791999816894531,0.8676000237464905,0.8600000143051147,0.8533999919891357,0.8694999814033508,0.883899986743927,0.8824999928474426,0.8689000010490417,0.839900016784668,0.8435999751091003,0.8561999797821045,0.8197000026702881
0.883400022983551,0.8719000220298767,0.8640999794006348,0.8597999811172485,0.8827999830245972,0.8895000219345093,0.8827999830245972,0.8844000101089478,0.8442000150680542,0.8482999801635742,0.8644999861717224,0.8183000087738037
0.8949000239372253,0.888700008392334,0.8729000091552734,0.873199999332428,0.886900007724762,0.8971999883651733,0.8865000009536743,0.885200023651123,0.8575000166893005,0.8618999719619751,0.8700000047683716,0.8355000019073486
0.900600016117096,0.8881999850273132,0.8830999732017517,0.8744000196456909,0.895799994468689,0.892300009727478,0.8891000151634216,0.8966000080108643,0.8657000064849854,0.8639000058174133,0.8690999746322632,0.8409000039100647
0.8971999883651733,0.887499988079071,0.8880000114440918,0.8859000205993652,0.8981999754905701,0.902899980545044,0.8931999802589417,0.8995000123977661,0.8652999997138977,0.8646000027656555,0.8801000118255615,0.8485999703407288
0.9039000272750854,0.8953999876976013,0.8896999955177307,0.8847000002861023,0.9028000235557556,0.9061999917030334,0.9003999829292297,0.900600016117096,0.8634999990463257,0.8741000294685364,0.8784999847412109,0.8495000004768372
0.902899980545044,0.8984000086784363,0.8934000134468079,0.8920999765396118,0.9072999954223632,0.913100004196167,0.9045000076293944,0.9049999713897704,0.8736000061035156,0.8733000159263611,0.882099986076355,0.859000027179718
0.9075999855995178,0.9038000106811525,0.8889999985694885,0.8924000263214111,0.9096999764442444,0.9090999960899352,0.9067000150680542,0.909600019454956,0.8748999834060669,0.8730999827384949,0.8885999917984009,0.8603000044822693
0.9121999740600586,0.9038000106811525,0.9034000039100648,0.8967000246047974,0.915000021457672,0.9061999917030334,0.9097999930381776,0.9103000164031982,0.8794000148773193,0.8738999962806702,0.8949999809265137,0.869700014591217
0.9143999814987184,0.9043999910354614,0.9031999707221984,0.8978999853134155,0.9185000061988832,0.9075000286102296,0.915000021457672,0.913699984550476,0.8823000192642212,0.8761000037193298,0.8902999758720398,0.8705000281333923
0.912999987602234,0.9118000268936156,0.9035000205039978,0.8985000252723694,0.9193000197410583,0.920799970626831,0.9090999960899352,0.911899983882904,0.8844000101089478,0.8822000026702881,0.8952999711036682,0.8694999814033508
0.9199000000953674,0.9093999862670898,0.9023000001907348,0.9021000266075134,0.9182000160217284,0.9154000282287598,0.9146999716758728,0.9157999753952026,0.8858000040054321,0.8845000267028809,0.8988000154495239,0.8783000111579895
0.9204000234603882,0.9146999716758728,0.9083999991416932,0.90420001745224,0.9192000031471252,0.9161999821662904,0.9154000282287598,0.9171000123023988,0.8928999900817871,0.886900007724762,0.9034000039100648,0.8729000091552734
