FVAAL,DFAL,FGSM-No-Adv,DFAL-No-Adv,DFAL+FV-Adv,DFAL+FGSM-Adv,BADGE+FV-Adv,BADGE+FGSM-Adv,BADGE,Random+FV-Adv,Random+FGSM-Adv,Random
0.2879000008106231,0.298799991607666,0.3098999857902527,0.3197999894618988,0.2831999957561493,0.2984000146389007,0.2849000096321106,0.2820000052452087,0.3136000037193298,0.3176000118255615,0.2921999990940094,0.314300000667572
0.3291999995708465,0.3246000111103058,0.3242999911308288,0.3445999920368194,0.3294999897480011,0.3305999934673309,0.3301999866962433,0.3271999955177307,0.3145999908447265,0.3253999948501587,0.3255000114440918,0.3371999859809875
0.3447000086307525,0.3280999958515167,0.3375000059604645,0.3556999862194061,0.3465000092983246,0.3380999863147735,0.3422000110149383,0.3314000070095062,0.3610000014305115,0.3328000009059906,0.3479000031948089,0.3375000059604645
0.3357000052928924,0.3303999900817871,0.3440000116825104,0.3248000144958496,0.3366000056266784,0.3434000015258789,0.3278999924659729,0.3452999889850616,0.353300005197525,0.3614000082015991,0.3510000109672546,0.3495999872684479
0.3641000092029571,0.3416000008583069,0.3652999997138977,0.3578999936580658,0.3578999936580658,0.335999995470047,0.3574000000953674,0.3569999933242798,0.3781000077724457,0.3711000084877014,0.361299991607666,0.3492000102996826
0.364300012588501,0.3531000018119812,0.365200012922287,0.3420999944210052,0.3540999889373779,0.3610999882221222,0.3686000108718872,0.3535999953746795,0.3727000057697296,0.3874000012874603,0.364300012588501,0.3831000030040741
0.3817999958992004,0.3431999981403351,0.3542999923229217,0.3682999908924103,0.3828999996185303,0.3671999871730804,0.3616999983787536,0.3750999867916107,0.3418000042438507,0.3934000134468078,0.3567999899387359,0.3831000030040741
0.3869000077247619,0.3729999959468841,0.3783999979496002,0.3571000099182129,0.3741999864578247,0.3684999942779541,0.3901000022888183,0.3736999928951263,0.3783000111579895,0.3858000040054321,0.3702999949455261,0.3643999993801117
0.3616999983787536,0.3718999922275543,0.3596999943256378,0.3826999962329864,0.3718999922275543,0.3743999898433685,0.375,0.358599990606308,0.3767000138759613,0.3998999893665313,0.3799999952316284,0.3488999903202057
0.3908999860286712,0.3901999890804291,0.3761000037193298,0.3932999968528747,0.3815000057220459,0.3831999897956848,0.3975000083446502,0.3840999901294708,0.3890999853610992,0.3973000049591064,0.3752000033855438,0.387800008058548
0.3939999938011169,0.4074000120162964,0.3734999895095825,0.377700001001358,0.3957000076770782,0.3919000029563904,0.3982000052928924,0.3747000098228454,0.3837999999523163,0.3914999961853027,0.387499988079071,0.3799999952316284
0.3984000086784363,0.3968999981880188,0.3898999989032745,0.3765999972820282,0.3864000141620636,0.3910999894142151,0.4027999937534332,0.3876000046730041,0.3860000073909759,0.403899997472763,0.385699987411499,0.3876999914646148
0.4018000066280365,0.4099999964237213,0.3736000061035156,0.3806999921798706,0.3980999886989593,0.3819999992847442,0.3953999876976013,0.3682000041007995,0.375,0.4023000001907348,0.388700008392334,0.3993000090122223
0.4054999947547912,0.3961000144481659,0.375,0.3876000046730041,0.3955000042915344,0.3903000056743622,0.3986999988555908,0.3786999881267547,0.4045000076293945,0.3971000015735626,0.3957999944686889,0.3973000049591064
0.4079999923706054,0.3973000049591064,0.3806000053882599,0.3907999992370605,0.3792999982833862,0.3907999992370605,0.4122999906539917,0.3756000101566314,0.4020000100135803,0.4070000052452087,0.3928000032901764,0.4059999883174896
0.403899997472763,0.386599987745285,0.3991000056266784,0.3770999908447265,0.3919000029563904,0.377700001001358,0.4052999913692474,0.3887999951839447,0.4018000066280365,0.4273000061511993,0.3944999873638153,0.4065999984741211
0.398499995470047,0.3833999931812286,0.3977000117301941,0.3824999928474426,0.4169999957084656,0.3993000090122223,0.4199999868869781,0.3935000002384186,0.3617999851703644,0.4307000041007995,0.3876999914646148,0.3840999901294708
0.4106999933719635,0.4070000052452087,0.3756000101566314,0.4052999913692474,0.4092000126838684,0.3876000046730041,0.4090999960899353,0.3831999897956848,0.3989999890327453,0.42739999294281,0.4065999984741211,0.4000000059604645
0.419400006532669,0.3926999866962433,0.4075999855995178,0.3700000047683716,0.3998999893665313,0.397599995136261,0.4151000082492828,0.3862000107765198,0.4043000042438507,0.428299993276596,0.384799987077713,0.4049000144004822
0.4097999930381775,0.4115000069141388,0.4068999886512756,0.3926999866962433,0.4165000021457672,0.4031000137329101,0.4307999908924103,0.3919000029563904,0.3987999856472015,0.4160000085830688,0.4101000130176544,0.4122999906539917
