FVAAL,DFAL,FGSM-No-Adv,DFAL-No-Adv,DFAL+FV-Adv,DFAL+FGSM-Adv,BADGE+FV-Adv,BADGE+FGSM-Adv,BADGE,Random+FV-Adv,Random+FGSM-Adv,Random
0.5063999891281128,0.4943000078201294,0.3989999890327453,0.3919000029563904,0.5250999927520752,0.538100004196167,0.6266999840736389,0.626800000667572,0.4577000141143799,0.5956000089645386,0.5293999910354614,0.4873999953269958
0.6686999797821045,0.6564000248908997,0.6093999743461609,0.5673999786376953,0.7534999847412109,0.7032999992370605,0.7520999908447266,0.7222999930381775,0.6367999911308289,0.7088000178337097,0.7170000076293945,0.5544000267982483
0.7804999947547913,0.7720000147819519,0.741100013256073,0.7024999856948853,0.7935000061988831,0.7820000052452087,0.8011000156402588,0.807699978351593,0.70169997215271,0.7580000162124634,0.7857000231742859,0.6473000049591064
0.8306999802589417,0.8263999819755554,0.7785000205039978,0.7777000069618225,0.808899998664856,0.8299000263214111,0.8312000036239624,0.8253999948501587,0.7523000240325928,0.7825000286102295,0.8116000294685364,0.7045999765396118
0.8460000157356262,0.8499000072479248,0.8126000165939331,0.8026000261306763,0.8282999992370605,0.8392000198364258,0.8496000170707703,0.842199981212616,0.8084999918937683,0.795199990272522,0.8339999914169312,0.7387999892234802
0.85589998960495,0.8510000109672546,0.83160001039505,0.8270000219345093,0.8499000072479248,0.8611000180244446,0.864799976348877,0.8614000082015991,0.8197000026702881,0.8118000030517578,0.8492000102996826,0.7768999934196472
0.8704000115394592,0.8597000241279602,0.8518999814987183,0.8398000001907349,0.8675000071525574,0.867900013923645,0.8773999810218811,0.8733999729156494,0.840499997138977,0.8213000297546387,0.8503999710083008,0.8026999831199646
0.8784000277519226,0.8755000233650208,0.8592000007629395,0.8492000102996826,0.8755999803543091,0.8819000124931335,0.8833000063896179,0.8809000253677368,0.8503000140190125,0.8327999711036682,0.8622999787330627,0.8154000043869019
0.8863000273704529,0.8693000078201294,0.8610000014305115,0.8592000007629395,0.8838000297546387,0.8848000168800354,0.8830000162124634,0.8867999911308289,0.8476999998092651,0.8420000076293945,0.8618999719619751,0.8212000131607056
0.8925999999046326,0.8853999972343445,0.8669999837875366,0.8704000115394592,0.8878999948501587,0.8903999924659729,0.8859000205993652,0.8968999981880188,0.8622000217437744,0.8440999984741211,0.8675000071525574,0.8353000283241272
0.8960000276565552,0.8859999775886536,0.8752999901771545,0.8755000233650208,0.8921999931335449,0.9002000093460083,0.8898000121116638,0.8931000232696533,0.8676000237464905,0.8536999821662903,0.8695999979972839,0.8450999855995178
0.8977000117301941,0.891700029373169,0.8812999725341797,0.8791999816894531,0.8930000066757202,0.8971999883651733,0.8924999833106995,0.8978000283241272,0.8748000264167786,0.8592000007629395,0.878000020980835,0.8482999801635742
0.9004999995231628,0.8968999981880188,0.8788999915122986,0.8801000118255615,0.8955000042915344,0.9063000082969666,0.8955000042915344,0.89410001039505,0.878000020980835,0.8677999973297119,0.8878999948501587,0.8611999750137329
0.9041000008583068,0.897599995136261,0.8815000057220459,0.8895999789237976,0.90420001745224,0.9047999978065492,0.8949999809265137,0.8985999822616577,0.8801000118255615,0.8658999800682068,0.8844000101089478,0.8604000210762024
0.909600019454956,0.8992000222206116,0.8899999856948853,0.888700008392334,0.9079999923706056,0.9068999886512756,0.8952999711036682,0.9053000211715698,0.8894000053405762,0.8705999851226807,0.8866000175476074,0.8729000091552734
0.911300003528595,0.9053999781608582,0.8889999985694885,0.8937000036239624,0.9047999978065492,0.9082000255584716,0.9059000015258788,0.913100004196167,0.8837000131607056,0.8755000233650208,0.8902000188827515,0.8734999895095825
0.9157999753952026,0.9081000089645386,0.8920000195503235,0.8877999782562256,0.9103000164031982,0.9179999828338624,0.910099983215332,0.9071999788284302,0.8896999955177307,0.8769999742507935,0.8949999809265137,0.8751000165939331
0.9200000166893004,0.9090999960899352,0.8962000012397766,0.892799973487854,0.9083999991416932,0.9182999730110168,0.9103999733924866,0.9121999740600586,0.8906000256538391,0.8824999928474426,0.8939999938011169,0.8726000189781189
0.92330002784729,0.9117000102996826,0.9021000266075134,0.8950999975204468,0.914900004863739,0.9157000184059144,0.915000021457672,0.9175999760627748,0.8894000053405762,0.8858000040054321,0.8970000147819519,0.8805000185966492
0.9253000020980836,0.9114999771118164,0.9014000296592712,0.8985999822616577,0.9175000190734864,0.9228000044822692,0.9164999723434448,0.9164000153541564,0.8948000073432922,0.8906999826431274,0.8977000117301941,0.8849999904632568
